lng,lat
-73.97303,40.74075
-73.9731,40.7403
-73.97319,40.74027
-73.97332,40.73959
-73.97348,40.73918
-73.97356,40.73903
-73.97429,40.73933
-73.97446,40.73945
-73.97601,40.74012
-73.97614,40.74017
-73.97468,40.74216
-73.97428,40.74272
-73.97447,40.7428
-73.97448,40.74281
-73.98668,40.70229
-73.98671,40.70153
-73.98741,40.70155
-73.98768,40.70156
-73.98777,40.69999
-73.98782,40.69925
-73.98686,40.69922
-73.98696,40.6985
-73.98709,40.69623
-73.9871,40.69603
-73.9866,40.69601
-73.98508,40.69596
-73.98514,40.69488
-73.98408,40.69484
-73.98398,40.69484
-73.9834,40.69367
-73.98301,40.69283
-73.98133,40.68951
-73.98104,40.68894
-73.98084,40.68876
-73.97997,40.68751
-73.97957,40.68698
-73.97908,40.68627
-73.97816,40.68505
-73.97809,40.68495
-73.97839,40.68442
-73.97922,40.68315
-73.98255,40.67824
-73.98267,40.67807
-73.98255,40.67803
-73.98212,40.67866
-73.98171,40.67926
-73.96901,40.67475
-73.96907,40.67485
-73.96927,40.67507
-73.96957,40.6753
-73.96968,40.67536
-73.96895,40.6774
-73.96885,40.67766
-73.97202,40.67832
-73.9735,40.67863
-73.97469,40.68026
-73.97512,40.68083
-73.97633,40.68253
-73.97656,40.68282
-73.97704,40.68348
-73.97745,40.68405
-73.98916,40.68861
-73.99009,40.68893
-73.99043,40.68905
-73.99023,40.68948
-73.99006,40.68969
-73.98984,40.69002
-73.98964,40.69032
-73.99174,40.69099
-73.99373,40.69153
-73.99343,40.69215
-73.9931,40.69284
-73.99507,40.69314
-73.99592,40.6933
-73.99671,40.69343
-73.99619,40.69451
-73.99585,40.69523
-73.99627,40.69534
-73.96052,40.71269
-73.96056,40.71271
-73.9618,40.71074
-73.96229,40.70992
-73.96257,40.70853
-73.96274,40.70768
-73.96213,40.70762
-73.96219,40.70748
-73.96374,40.70647
-73.96509,40.70563
-73.96712,40.70432
-73.9672,40.70426
-73.96725,40.70421
-73.96736,40.70406
-73.96735,40.70392
-73.96736,40.70321
-73.96751,40.70299
-73.96795,40.70257
-73.9682,40.70237
-73.96838,40.70217
-73.96851,40.70021
-73.96861,40.70005
-73.96866,40.69985
-73.96869,40.69947
-73.97153,40.69956
-73.97265,40.69959
-73.97462,40.69838
-73.97474,40.69827
-73.97479,40.69815
-73.9748,40.69802
-73.97579,40.69806
-73.97543,40.69629
-73.97857,40.69644
-73.98039,40.69648
-73.98063,40.69646
-73.98093,40.6964
-73.98176,40.69608
-73.9819,40.69605
-73.98217,40.69601
-73.98262,40.69603
-73.98303,40.69606
-73.98868,40.69629
-73.97148,40.79704
-73.97181,40.79718
-73.97225,40.79655
-73.97092,40.79599
-73.97191,40.79471
-73.97241,40.79403
-73.9727,40.79359
-73.97329,40.79277
-73.97375,40.79214
-73.97222,40.79149
-73.96939,40.79029
-73.97193,40.78682
-73.97217,40.78648
-73.96971,40.78545
-73.96934,40.7853
-73.96918,40.78522
-73.96883,40.78508
-73.96802,40.78488
-73.96784,40.78481
-73.9675,40.78465
-73.96691,40.7843
-73.96662,40.78417
-73.96627,40.78405
-73.96472,40.7836
-73.96422,40.78341
-73.96399,40.78329
-73.9638,40.78313
-73.96369,40.78298
-73.96362,40.78282
-73.96347,40.78227
-73.96342,40.78216
-73.96305,40.78174
-73.96278,40.78152
-73.96247,40.78132
-73.962,40.7808
-73.96145,40.7803
-73.96137,40.78022
-73.96226,40.77899
-73.9623,40.77894
-73.95889,40.7775
-73.95747,40.77691
-73.9584,40.77563
-73.95889,40.77497
-73.97483,40.78587
-73.97313,40.78516
-73.97359,40.78453
-73.978,40.78639
-73.97817,40.78646
-73.97864,40.78581
-73.97912,40.7852
-73.98022,40.78565
-73.98144,40.78618
-73.98161,40.78598
-73.98201,40.78559
-73.98266,40.78497
-73.98415,40.78559
-73.98426,40.78564
-73.98422,40.78572
-73.98422,40.78579
-73.98425,40.78584
-73.98434,40.78591
-73.98443,40.78594
-73.98457,40.78594
-73.98467,40.78591
-73.98474,40.78584
-73.98476,40.78576
-73.98472,40.78566
-73.9847,40.78545
-73.98471,40.78522
-73.98475,40.78503
-73.9849,40.78462
-73.98508,40.78424
-73.98541,40.78367
-73.98669,40.78185
-73.98689,40.7816
-73.98718,40.78134
-73.98752,40.78098
-73.98806,40.78038
-73.98847,40.77985
-73.98984,40.77797
-73.9904,40.77726
-73.99231,40.77466
-73.99354,40.7729
-73.99405,40.77221
-73.99425,40.77193
-73.99443,40.77158
-73.99457,40.77123
-73.99463,40.77097
-73.99467,40.77076
-73.99477,40.76997
-73.9949,40.76962
-73.99511,40.76924
-73.99598,40.76798
-73.99693,40.76676
-73.99848,40.6789
-73.99767,40.67868
-73.99842,40.67713
-73.99873,40.67649
-74.00071,40.67704
-74.00153,40.67726
-74.00216,40.67818
-74.00309,40.67921
-74.00321,40.67943
-74.00353,40.67978
-74.00378,40.68005
-74.00402,40.68021
-74.00482,40.6812
-74.00525,40.68151
-74.00551,40.68187
-74.00573,40.68228
-74.00609,40.68308
-74.00638,40.68357
-74.01095,40.68998
-74.01124,40.69043
-74.01149,40.69092
-74.01509,40.70071
-74.01518,40.701
-74.0153,40.70155
-74.01545,40.70261
-74.01547,40.70291
-74.01547,40.70349
-74.01543,40.70398
-74.01533,40.70447
-74.01526,40.7047
-74.01505,40.70524
-74.01477,40.70579
-74.01463,40.70611
-74.01436,40.70658
-74.01423,40.70667
-74.01368,40.70683
-74.01358,40.70687
-74.01354,40.70691
-74.01343,40.70706
-74.01337,40.70714
-74.01329,40.70711
-74.0125,40.70676
-74.01324,40.70587
-74.01334,40.70565
-74.01334,40.70504
-74.01328,40.70459
-74.01319,40.70405
-74.01157,40.70402
-74.01156,40.70424
-74.0113,40.7043
-73.9535,40.71976
-73.95465,40.71869
-73.95525,40.71813
-73.95399,40.71735
-73.95458,40.7168
-73.95518,40.71625
-73.95386,40.71543
-73.9527,40.71472
-73.9533,40.71417
-73.95342,40.71406
-73.95378,40.71406
-73.95433,40.71407
-73.95506,40.71286
-73.95514,40.71275
-73.95525,40.71241
-73.95541,40.71213
-73.95561,40.71176
-73.95578,40.71147
-73.9559,40.71119
-73.9561,40.7105
-73.95621,40.71025
-73.95635,40.70995
-73.95921,40.70493
-73.96027,40.70312
-73.96133,40.70116
-73.96181,40.70015
-73.96193,40.69985
-73.96243,40.69825
-73.96264,40.69752
-73.96278,40.6972
-73.96287,40.69705
-73.9631,40.69677
-73.96339,40.6965
-73.96356,40.69637
-73.96398,40.69615
-73.96434,40.69601
-73.96466,40.69592
-73.96499,40.69586
-73.96553,40.69584
-73.97647,40.69621
-73.97793,40.6963
-73.97953,40.69635
-73.97999,40.69639
-73.98027,40.69644
-73.98054,40.69651
-73.98095,40.69666
-73.98108,40.69674
-73.98115,40.6968
-73.98126,40.69691
-73.98132,40.69705
-73.98131,40.69716
-73.9812,40.69729
-73.98105,40.69733
-73.98091,40.69733
-73.98084,40.69731
-73.98074,40.69725
-73.98068,40.69716
-73.98068,40.69703
-73.98075,40.6968
-73.98089,40.69659
-73.98105,40.69645
-73.9813,40.69631
-73.98176,40.69608
-73.9819,40.69605
-73.98217,40.69601
-73.98262,40.69603
-73.98303,40.69606
-73.98319,40.69607
-73.9832,40.69589
-73.98326,40.69481
-73.9838,40.69483
-73.98398,40.69484
-73.9834,40.69367
-73.98301,40.69283
-73.98133,40.68951
-73.98104,40.68894
-73.98084,40.68876
-73.98374,40.68449
-73.98396,40.68418
-73.98607,40.685
-74.01833,40.64535
-74.01982,40.64629
-74.02041,40.64573
-74.01825,40.64442
-74.01815,40.64436
-74.02137,40.64123
-74.02159,40.64108
-74.02195,40.64087
-74.02247,40.64051
-74.02302,40.63998
-74.02338,40.63951
-74.02349,40.63927
-74.02299,40.63981
-74.02249,40.64033
-74.02201,40.64071
-74.02137,40.64119
-74.02103,40.64146
-74.02041,40.64202
-74.01937,40.64301
-74.01744,40.64481
-74.01448,40.64776
-74.01373,40.64836
-73.99703,40.66441
-74.00947,40.71563
-74.00922,40.71552
-74.00795,40.71493
-74.00625,40.71708
-74.00558,40.71795
-74.00545,40.71803
-74.00538,40.7181
-74.00437,40.71948
-74.00391,40.72003
-74.00285,40.71955
-74.00209,40.71915
-74.00252,40.71863
-74.00182,40.71831
-74.00127,40.71896
-74.00053,40.71842
-73.99995,40.71801
-73.99852,40.71978
-73.99765,40.72083
-73.99739,40.72144
-73.99496,40.72062
-73.99411,40.72034
-73.994,40.72026
-73.99386,40.72019
-73.99217,40.71967
-73.99131,40.71942
-73.99054,40.71919
-73.98912,40.71873
-73.98746,40.71822
-73.98618,40.71776
-73.98583,40.71762
-73.97978,40.71578
-73.97939,40.71563
-73.97855,40.71537
-73.97725,40.715
-73.96192,40.71033
-73.96129,40.7101
-73.9612,40.71004
-73.96098,40.70989
-73.96093,40.70978
-73.96094,40.70967
-73.961,40.7096
-73.96108,40.70956
-73.96125,40.70955
-73.96313,40.7102
-73.96378,40.71028
-73.96387,40.71029
-73.96383,40.71047
-73.96128,40.7145
-73.97988,40.60098
-73.97963,40.60101
-73.97937,40.60104
-73.98117,40.61052
-73.98176,40.6135
-73.98021,40.61502
-73.97963,40.61555
-73.97845,40.6167
-73.9779,40.61721
-73.97762,40.61751
-73.97528,40.62088
-73.97511,40.6211
-73.97274,40.62362
-73.97242,40.62395
-73.97064,40.62416
-73.97047,40.62418
-73.97184,40.6315
-73.97431,40.64441
-73.97429,40.6447
-73.97434,40.64494
-73.97466,40.64661
-73.97496,40.64851
-73.97521,40.64928
-73.97551,40.64993
-73.97722,40.65308
-73.97769,40.65378
-73.97818,40.65431
-73.97863,40.65471
-73.97909,40.65505
-73.98067,40.65602
-73.98583,40.6591
-73.98615,40.65932
-73.9865,40.65963
-73.98688,40.66002
-73.98713,40.66031
-73.98855,40.66234
-73.98899,40.66282
-73.98938,40.66317
-73.98993,40.6636
-73.99082,40.66417
-73.99263,40.66524
-73.99351,40.66575
-73.99452,40.66632
-73.99492,40.66658
-73.9951,40.66674
-73.99526,40.6669
-73.99565,40.66739
-73.99649,40.66872
-73.99699,40.6694
-73.99969,40.67371
-74.00093,40.67576
-74.00205,40.67746
-74.00245,40.67803
-73.98615,40.7194
-73.98675,40.71959
-73.98552,40.72191
-73.98546,40.72203
-73.98552,40.7221
-73.9862,40.72237
-73.98575,40.723
-73.98721,40.72362
-73.98796,40.72394
-73.98262,40.73125
-73.98255,40.73135
-73.98704,40.73323
-73.98718,40.73329
-73.98536,40.73579
-73.98493,40.73637
-73.98759,40.73749
-73.98815,40.73772
-73.98772,40.73831
-73.9873,40.7389
-73.98957,40.73983
-73.99052,40.74025
-73.99363,40.74157
-73.98866,40.72259
-73.9886,40.72275
-73.98857,40.72284
-73.98716,40.7224
-73.98633,40.72216
-73.98811,40.71872
-73.98816,40.71861
-73.98891,40.71884
-73.98898,40.71887
-73.98906,40.7187
-73.98746,40.71822
-73.98618,40.71776
-73.98583,40.71762
-73.97978,40.71578
-73.97939,40.71563
-73.97855,40.71537
-73.97725,40.715
-73.96192,40.71033
-73.96129,40.7101
-73.9612,40.71004
-73.96098,40.70989
-73.96093,40.70978
-73.96094,40.70967
-73.961,40.7096
-73.96108,40.70956
-73.96125,40.70955
-73.96313,40.7102
-73.96378,40.71028
-73.96387,40.71029
-73.96383,40.71047
-73.96391,40.7105
-73.96536,40.711
-73.9636,40.71382
-73.96277,40.7151
-73.96228,40.71557
-73.95603,40.72139
-73.95541,40.72193
-73.95496,40.72235
-73.95479,40.72244
-73.95418,40.72263
-73.95637,40.72648
-73.95692,40.72705
-73.95633,40.72711
-73.95413,40.72784
-73.95327,40.72813
-73.95365,40.72881
-73.95869,40.69111
-73.95868,40.69109
-73.95857,40.69054
-73.96453,40.68986
-73.96518,40.68977
-73.96493,40.6886
-73.96488,40.68842
-73.9648,40.68832
-73.96464,40.68758
-73.96403,40.68466
-73.96347,40.68186
-73.96329,40.68095
-73.96439,40.68118
-73.96452,40.68107
-73.96506,40.67958
-73.96532,40.67881
-73.96629,40.67617
-73.96661,40.6753
-73.96751,40.67549
-73.96898,40.67471
-73.96907,40.67485
-73.96927,40.67507
-73.96957,40.6753
-73.96968,40.67536
-73.9698,40.67507
-73.96985,40.67503
-73.96998,40.67484
-73.97016,40.67471
-73.9705,40.6744
-73.97055,40.67433
-73.97065,40.67417
-73.97066,40.67412
-73.97061,40.67377
-73.97044,40.67332
-73.97017,40.6728
-73.97007,40.6727
-73.97002,40.67264
-73.96965,40.67263
-73.96934,40.67257
-73.9692,40.67253
-73.96907,40.67243
-73.96886,40.67223
-73.96895,40.67239
-73.94786,40.66028
-73.95056,40.66011
-73.98348,40.67255
-73.98227,40.67399
-73.98177,40.6746
-73.98414,40.67574
-73.98384,40.67613
-73.98341,40.67676
-73.97997,40.68183
-73.97956,40.68247
-73.9791,40.6831
-73.97849,40.68403
-73.97827,40.68437
-73.97802,40.68428
-73.97745,40.68405
-73.97827,40.6852
-73.97908,40.68627
-73.97957,40.68698
-73.97997,40.68751
-73.98084,40.68876
-73.98086,40.68887
-73.98137,40.68992
-73.98406,40.69535
-73.98414,40.69553
-73.9841,40.69592
-73.9824,40.69587
-73.98233,40.69587
-73.98184,40.69591
-73.98163,40.69596
-73.98076,40.69622
-73.98042,40.69627
-73.97954,40.69624
-73.9789,40.69623
-73.97854,40.69622
-73.97648,40.69611
-73.9653,40.69573
-73.94855,40.61526
-73.94834,40.61412
-73.9493,40.61403
-73.95025,40.61908
-73.9507,40.62147
-73.95445,40.62106
-73.95548,40.62095
-73.95584,40.6228
-73.95595,40.62334
-73.96865,40.62194
-73.96973,40.62182
-73.9702,40.62421
-73.97027,40.6242
-73.97047,40.62418
-73.97184,40.6315
-73.97431,40.64441
-73.97429,40.6447
-73.97434,40.64494
-73.97466,40.64661
-73.97496,40.64851
-73.97521,40.64928
-73.97551,40.64993
-73.97722,40.65308
-73.97769,40.65378
-73.97818,40.65431
-73.97863,40.65471
-73.97909,40.65505
-73.98067,40.65602
-73.98583,40.6591
-73.98615,40.65932
-73.9865,40.65963
-73.98688,40.66002
-73.98713,40.66031
-73.98855,40.66234
-73.98899,40.66282
-73.98938,40.66317
-73.98993,40.6636
-73.99082,40.66417
-73.99263,40.66524
-73.99351,40.66575
-73.99452,40.66632
-73.99492,40.66658
-73.9951,40.66674
-73.99526,40.6669
-73.99565,40.66739
-73.99649,40.66872
-73.99699,40.6694
-73.99969,40.67371
-74.00093,40.67576
-73.9201,40.74085
-73.92002,40.74127
-73.9191,40.74116
-73.91946,40.73931
-73.91983,40.73746
-73.91939,40.73741
-73.91974,40.73572
-73.91981,40.73533
-73.92025,40.73532
-73.9212,40.73537
-73.92255,40.73555
-73.92306,40.73562
-73.92316,40.73523
-73.92329,40.73484
-73.92343,40.73458
-73.9237,40.73436
-73.92457,40.73371
-73.92475,40.7335
-73.92501,40.73314
-73.92534,40.73255
-73.92576,40.73193
-73.92638,40.73093
-73.92701,40.72997
-73.9276,40.72926
-73.92824,40.7286
-73.93056,40.72663
-73.93109,40.72626
-73.93143,40.72608
-73.93188,40.72586
-73.93215,40.72575
-73.93282,40.72552
-73.93453,40.7251
-73.93669,40.72449
-73.93708,40.72437
-73.9375,40.72422
-73.94,40.72285
-73.9404,40.7226
-73.94182,40.72159
-73.94216,40.72138
-73.94404,40.7203
-73.94756,40.71816
-73.94985,40.71668
-73.95058,40.71618
-73.95133,40.71565
-73.95301,40.71431
-73.95487,40.71261
-73.95541,40.71203
-73.95561,40.71176
-73.95578,40.71147
-73.9559,40.71119
-73.9561,40.7105
-73.95621,40.71025
-73.95635,40.70995
-73.95921,40.70493
-73.96027,40.70312
-73.96133,40.70116
-73.96181,40.70015
-73.96193,40.69985
-73.96243,40.69825
-73.96264,40.69752
-73.96278,40.6972
-73.96287,40.69705
-73.9631,40.69677
-73.96339,40.6965
-73.96356,40.69637
-73.96398,40.69615
-73.96434,40.69601
-73.96466,40.69592
-73.96499,40.69586
-73.96553,40.69584
-73.97647,40.69621
-73.97793,40.6963
-73.97953,40.69635
-73.97999,40.69639
-73.98027,40.69644
-73.98054,40.69651
-73.98095,40.69666
-73.98108,40.69674
-73.98115,40.6968
-73.98126,40.69691
-73.98132,40.69705
-73.98131,40.69716
-73.9812,40.69729
-73.98105,40.69733
-73.98091,40.69733
-73.98084,40.69731
-73.98074,40.69725
-73.98068,40.69716
-73.98068,40.69703
-73.98075,40.6968
-73.98089,40.69659
-73.98105,40.69645
-73.9813,40.69631
-73.98176,40.69608
-73.9819,40.69605
-73.98217,40.69601
-73.98262,40.69603
-73.98303,40.69606
-73.98319,40.69607
-73.9832,40.69589
-73.98326,40.69481
-73.9838,40.69483
-73.98398,40.69484
-73.9834,40.69367
-73.98301,40.69283
-73.98133,40.68951
-73.98104,40.68894
-73.98084,40.68876
-73.97997,40.68751
-73.97957,40.68698
-73.97908,40.68627
-73.97827,40.6852
-73.97745,40.68405
-73.9772,40.6837
-73.98331,40.60683
-73.98306,40.60549
-73.98403,40.60559
-73.98502,40.60572
-73.98494,40.60531
-73.98584,40.6052
-73.98684,40.60509
-73.98701,40.60517
-73.98864,40.60615
-73.98911,40.60644
-73.98971,40.60588
-73.99912,40.59683
-73.9993,40.59666
-73.99963,40.59651
-73.99988,40.59645
-74.00038,40.59642
-74.00111,40.59647
-74.00186,40.59659
-74.00232,40.59669
-74.00282,40.59682
-74.00327,40.5969
-74.00373,40.59708
-74.00422,40.59729
-74.00468,40.59753
-74.00555,40.59807
-74.00898,40.60026
-74.00988,40.60079
-74.01035,40.60103
-74.0113,40.60147
-74.01228,40.60186
-74.01332,40.6022
-74.01663,40.60308
-74.01847,40.60362
-74.02154,40.60458
-74.02187,40.60467
-74.02268,40.60484
-74.0231,40.60489
-74.02353,40.60493
-74.02393,40.60495
-74.02454,40.60494
-74.02632,40.60481
-74.02732,40.60478
-74.02793,40.6048
-74.02847,40.60486
-74.02901,40.60496
-74.02953,40.6051
-74.03002,40.60526
-74.03033,40.60539
-74.03076,40.6056
-74.03178,40.6062
-74.0322,40.60648
-74.03311,40.6072
-74.03353,40.6076
-74.03386,40.60796
-74.03413,40.60832
-74.03507,40.60981
-74.0355,40.61044
-74.03606,40.61114
-74.03641,40.61152
-74.0368,40.61188
-74.03718,40.6122
-74.03787,40.61273
-74.03819,40.613
-74.03847,40.61326
-74.039,40.61385
-74.03926,40.61418
-74.03952,40.61459
-74.0399,40.61536
-74.04005,40.61579
-74.04017,40.61619
-74.0405,40.61776
-74.04093,40.61957
-74.04101,40.62
-74.04117,40.62101
-74.04128,40.62209
-74.04133,40.62306
-74.04134,40.62433
-74.04127,40.62596
-74.04116,40.62717
-74.04093,40.62881
-74.04067,40.62992
-74.04046,40.63056
-74.03968,40.63231
-74.0388,40.63415
-74.03823,40.6353
-74.03705,40.63757
-74.03629,40.63926
-74.03603,40.63975
-74.03585,40.63999
-74.03565,40.64023
-74.03537,40.64051
-74.03506,40.64075
-74.03472,40.64096
-74.03439,40.64112
-74.03373,40.64136
-74.03335,40.64146
-74.033,40.64152
-74.03263,40.64157
-74.03192,40.64163
-74.03157,40.64163
-74.03093,40.6416
-74.03056,40.64156
-74.02963,40.64136
-74.02933,40.64128
-74.02865,40.64106
-74.02704,40.64034
-74.02663,40.64019
-74.02629,40.64009
-74.02589,40.64
-74.02551,40.63995
-74.02517,40.63992
-74.02483,40.63991
-74.02414,40.63997
-74.02369,40.64005
-74.02321,40.64018
-74.02284,40.64031
-74.02243,40.64051
-74.0217,40.64097
-74.02137,40.64119
-74.02103,40.64146
-74.02041,40.64202
-74.01937,40.64301
-74.01744,40.64481
-74.01448,40.64776
-74.01373,40.64836
-73.99703,40.66441
-73.9964,40.6651
-73.99613,40.66549
-73.9959,40.66624
-73.99585,40.66679
-73.99588,40.66715
-73.99595,40.6675
-73.99606,40.66784
-73.99631,40.66835
-73.99658,40.66874
-73.99969,40.67371
-74.00093,40.67576
-74.0013,40.67649
-74.00159,40.67699
-74.0026,40.67838
-74.00298,40.67888
-74.00321,40.67914
-74.00334,40.67938
-74.00338,40.67961
-74.00332,40.67985
-74.00322,40.68013
-73.9988,40.68932
-73.99871,40.68955
-73.99865,40.68983
-73.99863,40.69007
-73.99867,40.69038
-73.99872,40.69058
-73.9993,40.69196
-73.9994,40.6924
-73.9994,40.69262
-73.99937,40.69292
-73.99927,40.69326
-73.99901,40.69397
-73.99889,40.69426
-73.99837,40.69537
-73.9965,40.69918
-74.03133,40.61556
-74.03151,40.61532
-74.03194,40.61481
-74.03479,40.61149
-74.03491,40.61133
-74.0351,40.61131
-74.03532,40.61132
-74.03551,40.61135
-74.03571,40.61141
-74.03592,40.6115
-74.03683,40.61207
-74.03754,40.61256
-74.03817,40.61302
-74.03845,40.61326
-74.03875,40.61356
-74.03926,40.61418
-74.03952,40.61459
-74.0399,40.61536
-74.04005,40.61579
-74.04017,40.61619
-74.0405,40.61776
-74.04093,40.61957
-74.04101,40.62
-74.04117,40.62101
-74.04128,40.62209
-74.04133,40.62306
-74.04134,40.62433
-74.04127,40.62596
-74.04116,40.62717
-74.04099,40.62846
-74.0409,40.62899
-74.04067,40.62992
-74.04046,40.63056
-74.03968,40.63231
-74.0388,40.63415
-74.03823,40.6353
-74.03705,40.63757
-74.03629,40.63926
-74.03603,40.63975
-74.03585,40.63999
-74.03565,40.64023
-74.03537,40.64051
-74.03506,40.64075
-74.03472,40.64096
-74.03439,40.64112
-74.03373,40.64136
-74.03335,40.64146
-74.033,40.64152
-74.03263,40.64157
-74.03192,40.64163
-74.03157,40.64163
-74.03093,40.6416
-74.03056,40.64156
-74.02963,40.64136
-74.02933,40.64128
-74.02865,40.64106
-74.02704,40.64034
-74.02663,40.64019
-74.02629,40.64009
-74.02589,40.64
-74.02551,40.63995
-74.02483,40.63991
-74.02414,40.63997
-74.02369,40.64005
-74.02321,40.64018
-74.02284,40.64031
-74.02243,40.64051
-74.0217,40.64097
-74.02137,40.64119
-74.02103,40.64146
-74.02041,40.64202
-74.01937,40.64301
-74.01744,40.64481
-74.01448,40.64776
-74.01373,40.64836
-73.99703,40.66441
-73.9964,40.6651
-73.99613,40.66549
-73.9959,40.66624
-73.99585,40.66679
-73.99588,40.66715
-73.99595,40.6675
-73.99606,40.66784
-73.99631,40.66835
-73.99658,40.66874
-73.99969,40.67371
-74.00093,40.67576
-74.0013,40.67649
-74.00159,40.67699
-74.002,40.67771
-74.00281,40.67879
-74.00309,40.67921
-74.00321,40.67943
-74.00324,40.67968
-74.00319,40.67988
-74.00289,40.68055
-74.00246,40.68143
-74.00225,40.68189
-74.00069,40.68146
-74.00072,40.68138
-74.0007,40.68138
-73.99887,40.68087
-73.99819,40.68228
-73.99787,40.68295
-73.99588,40.68239
-73.99391,40.68164
-73.9909,40.68608
-74.01106,40.71889
-74.00932,40.71869
-74.00881,40.71864
-74.00766,40.72519
-74.00755,40.72585
-74.00455,40.72556
-74.00403,40.72551
-74.00315,40.72766
-74.00279,40.72845
-74.00219,40.72969
-74.00141,40.73106
-73.99187,40.74418
-73.98782,40.7497
-73.98639,40.75169
-73.98548,40.75293
-73.9625,40.80481
-73.96245,40.80488
-73.96534,40.80609
-73.9654,40.80611
-73.9677,40.80298
-73.96781,40.80278
-73.96788,40.80242
-73.96809,40.80054
-73.98534,40.69722
-73.98519,40.69722
-73.98499,40.69677
-73.98467,40.69612
-73.98456,40.69594
-73.9843,40.69544
-73.98398,40.69484
-73.98408,40.69484
-73.98514,40.69488
-73.98508,40.69596
-73.98456,40.69594
-73.98434,40.69593
-73.98445,40.69612
-73.98499,40.69724
-73.98517,40.69762
-73.98547,40.69802
-73.99523,40.71551
-73.99545,40.71601
-73.99548,40.71607
-73.99582,40.71664
-73.99512,40.71782
-73.99481,40.71845
-73.99413,40.72009
-73.99396,40.7203
-73.99371,40.72093
-73.99346,40.72161
-73.9932,40.72234
-73.99332,40.72238
-73.99415,40.72272
-73.99349,40.72437
-73.99343,40.7245
-73.99487,40.72501
-73.99528,40.72515
-73.99471,40.72585
-73.99412,40.72663
-73.99384,40.72701
-73.99363,40.72728
-73.99314,40.72786
-73.9916,40.72711
-73.99168,40.72688
-73.99663,40.67931
-73.99927,40.68005
-74.00112,40.68056
-74.00214,40.67843
-74.00221,40.67839
-74.00234,40.67838
-74.00266,40.67874
-74.00277,40.67901
-74.00277,40.67917
-74.00269,40.67932
-74.00232,40.6798
-74.00212,40.68026
-74.00212,40.68041
-74.00216,40.68055
-74.00253,40.68124
-74.00255,40.68135
-74.00256,40.68151
-73.9988,40.68932
-73.99871,40.68955
-73.99865,40.68983
-73.99863,40.69007
-73.99867,40.69038
-73.99872,40.69058
-73.9993,40.69196
-73.9994,40.6924
-73.9994,40.69262
-73.99937,40.69292
-73.99912,40.69369
-73.99889,40.69426
-73.99837,40.69537
-73.9965,40.69918
-73.99616,40.69979
-73.99556,40.70034
-73.99512,40.70065
-73.9935,40.69979
-73.99207,40.69939
-73.99239,40.69874
-73.99397,40.69918
-73.99291,40.70142
-73.99284,40.70148
-73.99226,40.70155
-73.99205,40.70153
-73.99189,40.70146
-73.99151,40.70118
-73.99128,40.70105
-73.99103,40.70085
-73.99096,40.7008
-73.99076,40.70076
-73.98973,40.70075
-73.98591,40.70058
-73.98482,40.70055
-73.98476,40.70143
-73.98103,40.70129
-73.98086,40.70123
-73.98073,40.70116
-73.98055,40.701
-73.98046,40.70086
-73.9804,40.70072
-73.98046,40.69966
-73.98056,40.69837
-73.98056,40.69825
-73.98037,40.69823
-73.97579,40.69806
-73.9748,40.69802
-73.97479,40.69815
-73.97474,40.69827
-73.97462,40.69838
-73.97319,40.69925
-73.97265,40.69959
-73.96869,40.69947
-73.96866,40.69985
-73.96861,40.70005
-73.96851,40.70021
-73.96838,40.70217
-73.9682,40.70237
-73.96795,40.70257
-73.96751,40.70299
-73.96736,40.70321
-73.96736,40.70406
-73.96725,40.70421
-73.9672,40.70426
-73.96742,40.70461
-73.96761,40.70496
-73.96795,40.70573
-73.96833,40.70668
-73.96837,40.70685
-73.96842,40.70775
-73.96854,40.7106
-73.96852,40.71081
-73.96677,40.71473
-73.96609,40.7162
-73.96526,40.71702
-73.95954,40.72234
-73.95934,40.72253
-73.95818,40.72181
-73.99395,40.65984
-73.99238,40.65889
-73.99296,40.65833
-73.99517,40.65969
-73.99736,40.66101
-73.99638,40.66196
-73.9962,40.66213
-73.9963,40.66219
-73.99807,40.66325
-73.99692,40.66437
-73.99579,40.66551
-73.99518,40.66607
-73.99504,40.66624
-73.99482,40.66668
-73.99485,40.66685
-73.99593,40.6681
-73.99621,40.6684
-73.9966,40.66898
-73.99825,40.67159
-73.99955,40.67379
-73.99983,40.6742
-74.00015,40.67469
-74.00066,40.67557
-74.00098,40.67627
-74.00103,40.6764
-74.00153,40.67726
-74.00216,40.67818
-74.00234,40.67838
-74.00266,40.67874
-74.00277,40.67901
-74.00277,40.67917
-74.00269,40.67932
-74.00232,40.6798
-74.00212,40.68026
-74.00212,40.68041
-74.00216,40.68055
-74.00253,40.68124
-74.00255,40.68135
-74.00256,40.68151
-73.9988,40.68932
-73.99871,40.68955
-73.99865,40.68983
-73.99863,40.69007
-73.99867,40.69038
-73.99872,40.69058
-73.9993,40.69196
-73.9994,40.6924
-73.9994,40.69262
-73.99937,40.69292
-73.99912,40.69369
-73.99889,40.69426
-73.99837,40.69537
-73.9965,40.69918
-73.99616,40.69979
-73.99556,40.70034
-73.99512,40.70065
-73.99476,40.70085
-73.99416,40.70112
-73.99371,40.7013
-73.99332,40.70142
-73.99296,40.70152
-73.99247,40.70161
-73.99229,40.70162
-73.99156,40.70164
-73.99093,40.70162
-73.99047,40.70158
-73.98952,40.70146
-73.98745,40.70114
-73.98689,40.70103
-73.98643,40.70092
